TSNE1,TSNE2,TSNE3,Label
-6.656494,14.032164,14.351906,0
8.281215,23.38386,9.755916,0
20.450104,8.082165,-6.6082006,0
3.9292963,22.960655,8.6196575,0
17.15266,12.324432,-6.970421,0
-1.961649,-12.998408,-1.7966737,0
-19.989485,6.6478767,9.806035,0
-18.315489,-24.206068,2.13545,0
21.72208,-3.760548,-3.3836586,0
-0.57882947,22.43236,8.861234,0
0.79307604,-9.431555,16.387619,2
12.105525,-10.745294,-1.7344595,0
-12.626845,-20.731789,-0.16929337,0
-13.077924,23.266277,0.89916086,0
12.954673,5.362555,-10.172865,0
3.8113174,3.976918,-27.660435,2
-5.498193,-2.1399329,9.140005,0
-13.247873,-7.181283,-11.905002,10
-26.168608,-8.332045,-0.4155077,0
24.268986,0.57688236,-2.9862375,0
-0.06368912,-7.7718964,20.449575,2
-5.435086,12.81242,16.97086,0
1.2149984,0.7530281,26.426228,0
-3.0215492,-1.0149107,10.861886,0
-2.8847451,-19.790743,16.574587,0
16.733027,0.15099677,1.2002479,0
3.6679113,-10.1514225,-26.886461,10
22.783976,13.456228,8.965183,4
7.3494887,-3.3596838,-12.603828,0
4.824681,-25.041878,7.233686,0
13.563262,1.339692,5.768904,0
18.367563,-1.6872337,7.9910417,4
-0.6782206,18.210615,6.735319,0
-11.294745,7.9704213,10.776544,0
-15.075465,21.626001,3.5837307,0
14.751094,-11.951402,-2.8733215,4
11.251657,-8.618145,19.721706,0
2.8260536,22.127518,4.760555,0
-19.138731,10.802458,-9.460832,0
0.3273824,22.337332,8.443772,0
-24.40005,-8.881673,-5.175845,0
-3.5907073,-9.799295,7.564698,0
16.10585,-9.176845,-2.9882987,0
10.789332,-11.726181,-10.48559,0
-15.258533,21.222284,3.9318864,0
-11.002675,-20.668749,11.258396,0
23.594948,-1.8763837,-2.9337704,0
9.487785,-6.698259,-1.33383,0
2.7490664,1.3633789,22.416077,0
3.29163,8.83144,-0.97806996,0
0.37032112,10.903501,4.5405655,0
-0.25137752,-21.14418,2.0764356,0
-9.917024,-3.711089,19.685081,0
23.867863,8.368519,-7.4315014,0
-14.903341,-7.3377867,-12.866978,10
-7.951017,0.14303482,-23.27347,0
12.449546,-6.7021494,-6.2594976,0
5.2716517,24.798822,9.303196,0
-5.7882695,-2.1002574,9.532474,0
0.15979578,-18.68254,4.9003077,0
22.330772,11.978359,7.993298,4
7.6478524,3.0498664,-21.4539,2
-6.7978015,7.663529,-19.926943,0
-1.5688063,14.014758,-5.8002763,0
27.312922,-1.6058629,12.17079,4
-6.3764615,1.2344111,0.33843848,0
19.964558,13.930877,-10.05386,0
8.759555,-1.6833913,-12.694547,0
-7.250506,-15.363155,8.534487,0
-9.014249,1.7865293,1.6598202,0
-8.910512,23.294643,-1.9816391,0
-13.10068,20.277565,7.232423,0
-10.228861,-27.573408,0.72907764,0
-18.504387,-0.5551499,-0.89535886,0
-7.988157,-17.891634,-17.544447,0
8.458498,0.724899,-7.9782815,0
-11.678739,21.802238,7.4750624,0
4.0674925,-15.358124,2.812939,0
16.895723,-1.7442538,-11.1204,0
7.2271175,2.544931,-22.25533,2
12.776275,-6.534992,-6.2926655,0
3.3810556,1.4753212,23.898897,0
3.3173406,8.855036,15.0943365,0
3.841596,-20.40937,13.37685,0
-5.831145,-5.2427735,-20.938944,0
7.86886,-2.0378096,-14.826305,0
8.806236,11.239634,8.304504,0
6.755783,-3.3909085,13.54356,0
6.2208133,-0.8568755,8.688065,0
4.2735977,24.6633,9.236151,0
13.644803,-7.150495,5.7909155,0
9.350301,-10.804025,21.795858,14
14.793966,5.1242557,-9.404603,0
16.016888,13.482681,-4.9296584,0
4.096018,-19.664774,15.711599,0
-12.217132,4.1217737,-13.669475,0
-15.928382,12.881458,-6.6253176,0
-2.184698,0.54449445,-16.696342,0
-26.61795,0.8369432,9.181028,0
7.5772924,5.901216,-13.014249,0
5.8494163,-0.6600998,8.393797,0
9.0055895,-4.397592,-6.8805084,0
-2.314724,-14.681243,-4.664549,0
-15.096289,-26.158249,-0.4524106,0
6.1640515,-25.886875,11.039578,0
0.27730367,-18.599977,5.314186,0
-1.41292,17.863592,7.1933846,0
5.463331,-10.1940155,-26.12283,10
14.875555,9.6578,-5.54013,0
12.288067,-15.07953,-11.818454,0
-0.38443947,13.492287,8.013935,0
1.2895998,1.1519159,27.24001,0
-14.526045,16.83963,6.464305,0
2.4880168,22.527,5.517374,0
-26.212147,-8.257183,-0.82065576,0
3.4103105,-26.092728,-5.6268077,0
-19.171959,-9.649744,3.309065,0
-9.348557,-0.17987159,-17.443674,0
21.362753,-1.3712612,-1.7117027,0
14.09435,12.200825,-4.3676867,0
18.71447,-0.8225136,19.612514,4
3.5833359,-0.51569396,-2.3594785,0
-8.549835,12.533965,3.378817,0
1.9444937,-10.500159,-27.590971,10
4.6623445,-22.92261,11.131764,4
20.068464,0.30076918,-1.5773621,0
-21.882435,-11.1752825,-7.6892467,0
-1.6778218,16.358625,-6.044681,0
-0.8461739,11.482877,-12.157023,0
-27.039904,-13.538711,4.0475135,0
-9.357804,-8.134651,1.8537906,0
23.485355,1.4629927,-1.7095133,0
-17.312489,-17.454794,-2.5297642,0
-0.46194416,-11.324171,-27.919424,10
5.839039,16.814651,5.5437036,0
-0.90416235,-14.311685,-4.8228564,0
9.2329645,-3.3778617,-17.528368,0
-7.596464,8.387521,-18.3008,0
0.8710227,9.031893,5.15383,0
-11.844459,5.102455,-19.73285,0
17.458889,4.9501295,0.8435025,0
8.60465,-9.865773,22.27789,0
-9.435779,7.874108,-3.7321215,0
-17.805548,0.15783642,-6.584404,0
-18.359436,-2.0126197,-0.31973302,0
-14.639899,-13.797748,-20.582336,10
-25.615088,-8.256213,-3.1673896,0
8.052999,-8.093657,22.685045,0
-2.641529,-12.221439,-1.2396632,0
9.14906,2.565884,-20.915863,2
6.5544314,5.687663,-12.929865,0
-15.618937,6.4051285,-18.200907,0
-13.605967,22.231203,4.9918294,0
19.896862,5.972705,-12.182975,0
15.512465,4.794534,18.337418,4
13.189652,-2.4742668,-4.8329573,0
16.77167,5.9256334,2.7848024,0
17.560987,-7.66347,-11.80402,0
3.6374662,2.048101,-7.4717507,0
-6.0871816,0.6829056,-11.18503,0
7.9339337,9.046446,-23.671202,2
-13.861091,7.6388073,-8.80585,0
-15.913959,-14.782108,9.801515,0
28.424826,-1.2588236,11.91181,4
-2.3122365,3.8509007,-17.540598,0
-15.172316,21.398426,3.7940052,0
-6.6179743,13.645915,14.3692465,0
17.059128,-15.907857,15.7239065,2
18.39771,7.333562,-11.500157,0
19.149822,-16.044853,17.138325,2
20.651804,10.932298,-9.802133,0
-23.048271,6.1077538,-6.7331433,0
17.254515,3.7585874,-7.969881,0
12.794297,-7.357393,-14.815982,0
-10.375882,-11.500382,15.452438,0
1.5369107,-9.968376,7.3912272,0
13.27584,-6.991977,7.215544,0
7.440761,15.006039,5.8367386,0
-9.293981,18.317654,7.1114206,0
-12.8587475,-4.414589,18.377214,0
-12.970638,-2.3608794,17.567179,5
8.981223,-7.624422,13.303332,0
-16.610376,0.6299592,-2.7595503,0
13.0341015,0.78792125,-1.322071,0
9.893697,-8.510911,-3.5760832,0
20.099268,5.722613,-12.442103,0
19.786953,5.239012,-7.883196,0
24.014816,5.169071,8.724282,4
-4.1606164,-13.982144,-24.367277,10
3.9008598,6.990503,14.477092,0
2.3675947,14.281651,-6.1967893,0
-6.719869,12.484415,-19.387894,0
16.055456,3.5278974,15.725539,4
-3.3551838,17.967985,-6.939507,0
21.843592,5.495075,-1.1790785,0
23.25249,5.7193847,8.147512,4
-8.292008,23.310844,-1.797947,0
-20.55906,-9.484144,3.563134,0
15.443906,-8.32885,-2.58248,0
-1.6029098,19.443651,7.2509294,0
21.628893,7.0378265,-10.858211,0
16.811918,6.5107703,5.301493,0
1.4041932,-10.086397,6.3251214,0
7.230965,-23.970585,-6.5986986,0
-15.373869,10.755009,-8.619189,0
9.335339,-5.6026254,-16.88882,0
-7.307211,-19.641562,5.447664,0
21.233154,-1.1096717,-1.5693849,0
18.864605,-7.71863,-14.700735,0
24.861986,11.206414,10.034652,4
-22.916754,9.4502945,5.5557113,0
15.888766,7.159642,-9.937186,0
-10.146609,6.501992,12.995669,0
-7.7414217,7.305272,13.013291,0
-21.193365,-8.080835,11.081841,0
-11.885766,-19.938433,-0.6929109,0
-21.847849,12.094068,-2.4217017,0
-10.698179,11.391448,4.1763263,0
4.935107,1.1585721,1.6189528,0
11.75221,-13.171475,-18.914806,0
2.693172,0.2557044,6.2750397,0
-0.7785047,8.4995575,-5.2359724,0
-16.23704,-14.436132,9.873634,0
-21.209639,-12.492389,-7.7502136,0
9.783337,4.929148,-4.683785,0
-7.280551,8.2440405,-17.906206,0
23.060463,-7.4248977,15.740912,4
-20.735996,2.7215595,-7.8056073,0
-11.051181,4.5246925,1.4094942,0
-12.16617,23.869778,0.2636969,0
13.7626295,12.51033,-4.7443123,0
19.448776,6.584521,-0.99362046,0
3.211658,8.859013,15.188959,0
-14.014925,-3.8316934,7.414906,0
24.553122,4.247347,8.025731,4
12.790348,-7.583463,5.8406034,0
0.755866,-20.073856,2.1138282,0
9.547712,3.5404804,-27.649294,2
-26.017038,-8.153935,-2.10291,0
13.418675,9.202361,3.1894963,0
-10.742675,-9.360781,-6.2724533,0
18.596645,9.334507,-4.6868,0
-22.593199,-9.544704,12.2052555,0
-14.84839,-13.607761,-20.196743,10
11.452568,-18.313658,4.852705,0
-25.293535,-7.4894476,12.664552,0
-13.603913,5.0410438,15.429437,0
-4.618925,13.005548,20.839886,0
-10.236578,-3.9370513,20.516766,3
-12.756151,15.138125,-11.789121,0
-8.473276,21.351927,6.3092794,0
11.242968,-9.032376,-0.096640825,0
7.6046996,-7.325622,-3.7565544,0
0.016247086,-7.0234485,20.873568,2
-0.44306335,-16.729073,4.300654,0
-26.04387,-8.152453,-2.0092025,0
4.0721636,1.767115,-8.423665,0
1.9858589,9.206917,5.862498,0
-3.5245905,-13.178255,-26.035866,10
8.888742,-25.686544,9.712861,0
7.2364793,-23.96547,-6.6009445,0
6.076637,1.9257163,-6.7145658,0
19.539343,0.03873924,-3.0685387,0
2.519372,-10.348685,-27.416424,10
8.953313,-2.6413636,14.921236,0
-6.0266695,-1.0974319,19.909678,2
21.118477,0.76545703,-0.84437793,0
-2.634509,17.318615,-8.069476,0
4.824375,0.5063967,21.102386,0
-13.893649,7.1959853,-8.807159,0
-6.807743,0.48050854,-4.1006885,0
-20.4872,2.0657194,-7.053158,0
8.274227,-3.0251627,-13.971825,0
7.5112047,3.0313091,-21.517765,2
8.511088,24.069456,9.506385,0
8.475369,24.260962,11.243313,0
-6.5630565,-6.421451,-6.193903,0
16.472002,-1.365313,-12.528844,0
-24.207481,-6.520015,11.579694,0
10.910717,7.0083833,7.815546,0
-15.658642,-25.801735,-0.78119135,0
-15.216951,5.565669,-9.903195,0
-8.683404,1.2752813,-8.612813,0
5.2031465,-25.035429,7.085916,0
-0.08396287,17.122747,9.233833,0
15.368958,-12.548538,13.0230665,2
17.402845,-11.266286,-7.7295814,0
15.009152,12.259468,-0.7448199,6
8.339756,4.299509,7.652493,0
3.066945,0.53754324,22.718052,0
-5.4240046,9.997308,-22.998081,0
-0.3464709,16.255194,-9.648828,0
-17.522903,-16.18651,-8.861087,0
2.9474416,-22.227863,-5.925478,0
-27.523504,-10.322717,0.9518898,0
-22.933022,-12.501155,2.9781895,0
8.153625,-6.5782375,13.062362,0
-7.0921793,-24.254742,10.730981,0
19.995874,6.5460734,-0.57561374,0
0.4042358,16.684992,-4.2307134,0
-6.275518,0.47288978,-16.23055,0
-8.312232,-13.702849,-11.514546,0
-3.2220635,0.48139173,10.173511,0
0.94508916,-9.883692,11.420041,0
-9.25105,-22.480364,11.325381,0
-15.626884,2.8356745,18.272797,0
-2.642174,-12.218742,-1.2385178,0
2.7196865,-22.336954,-6.875523,0
-7.23139,0.3000507,-13.203153,0
-7.6285863,14.10732,2.973243,0
-9.015265,21.78024,5.5985427,0
5.438244,-25.669748,11.498786,0
-15.326634,20.614977,4.5520945,0
-8.621848,23.002253,-2.2521367,0
-0.60996777,20.737091,8.218061,0
0.16290507,-8.205058,19.51514,2
-2.642174,-12.218742,-1.2385178,0
4.2416463,-22.384583,11.671023,0
0.19862987,11.279163,8.967147,0
-8.622461,-0.81197053,-23.926935,0
-23.218037,5.036817,-6.7733297,0
-9.314819,12.705577,3.934584,0
10.44869,-9.628495,-14.095787,0
-9.524581,0.5387699,-15.234073,0
-5.862768,10.735059,20.807076,0
-6.72371,-12.946034,13.545398,0
8.80872,-7.7476234,-1.8341889,0
14.011782,-7.4385624,-1.1818738,0
14.908447,2.4911427,-11.273057,0
2.931606,-22.004501,-8.2454195,0
4.299167,22.10701,3.9097054,0
-0.82727337,17.682026,6.6585336,0
19.471123,4.239301,-8.800755,0
4.6895356,0.7509404,21.187174,0
11.626045,13.674232,-7.819141,0
2.4421442,14.46317,-6.037113,0
6.6084313,-25.30686,11.131489,0
2.5601416,-13.515091,12.061612,4
-1.0894631,-4.6230807,25.000206,2
-1.3908663,-6.3654504,0.5124241,0
-1.984335,-6.508042,-4.4181724,0
-2.0311587,-5.5848584,-3.3440287,0
12.876717,11.64342,-9.010898,0
-20.43205,12.100558,-3.9343417,0
-5.4653125,10.060158,-22.882683,0
16.506878,13.840451,-5.2186184,0
-7.4086833,16.11343,3.757427,0
-14.415102,22.662312,2.4906054,0
4.6197877,-23.007349,11.295769,0
-25.953339,-8.516012,0.60601354,0
4.6346636,19.348867,1.5385697,0
1.7116627,-9.302749,5.565467,0
8.328267,12.840894,6.890796,0
-9.2414255,6.5776644,15.155615,0
-7.5080404,-19.136374,5.782153,0
14.266352,-8.372529,-2.5754166,0
-25.436224,-8.312241,-3.5654957,0
-1.6929908,11.445934,-9.791343,0
-24.033176,3.9299438,-2.0434935,0
20.17994,0.031712964,-1.1339767,0
19.106955,0.24546142,-8.046817,0
-2.374668,-12.328491,-27.185446,10
-5.1452675,-10.433848,7.700464,0
3.98603,-21.946861,11.996019,0
2.139555,22.845339,9.238336,0
0.27875152,19.786251,5.9533997,0
-13.090445,-18.202696,10.458328,0
18.465134,4.2551413,-0.056361787,0
-8.728238,6.682801,14.677378,0
9.578901,-5.7129893,-17.575077,0
13.630218,-7.1280084,5.8555484,0
7.5817785,-5.4994864,13.303652,0
7.3023286,0.76958776,-9.686848,0
11.306783,-5.5988894,-17.07799,0
10.679374,3.8638854,-19.742521,2
8.75707,-8.539678,22.869364,0
-11.507008,-5.5691004,7.7375436,0
-5.4366617,-15.333587,10.077663,0
2.9810774,-22.83896,-6.828913,0
22.421865,10.734709,12.109241,4
-9.942971,-0.40703228,-17.753428,0
-11.463369,-27.536486,2.644507,0
18.702883,9.456122,-8.815601,0
15.19713,2.5831628,16.47657,4
19.824717,2.375084,-10.386561,0
3.2056687,10.17125,20.07596,0
-6.1385813,-20.03944,-14.870952,0
6.7799234,-19.648169,-5.7603855,0
-4.9155197,-9.784868,6.6267424,0
-19.372429,11.016877,6.4399376,0
3.3730526,-26.09744,-5.626879,0
-7.976919,8.12251,20.454636,0
5.5236096,-26.226461,11.022984,0
21.731834,-0.47528946,-8.0892105,0
3.5628285,-21.258245,12.562551,0
19.536335,11.5164585,-6.3782554,0
1.490407,10.846472,-1.7075927,0
12.581927,-7.6473374,-1.2548753,0
-8.241508,-23.315609,11.124997,0
24.31952,-8.738242,6.459784,4
10.798869,8.360902,-11.758237,3
-12.472877,11.18906,-9.570519,0
19.976942,-2.1448374,-8.014441,0
-4.0654655,-13.750931,-24.994604,10
-0.95732737,12.438254,6.06513,0
-0.7544984,23.55363,-12.85052,0
24.775005,13.944111,9.784243,4
-19.836607,-10.190202,10.990617,0
-10.501835,5.511236,16.328024,0
-4.1833825,-8.136896,-3.022056,0
-26.777435,-14.055418,4.2405167,0
20.349457,-1.464459,20.585627,4
-3.055224,-11.537162,-0.91309303,0
-4.0663204,-13.751255,-24.99488,10
-15.817642,-17.214321,1.9090228,0
18.49925,2.4912012,-1.9598913,0
-5.8065767,-25.460028,9.507396,0
-2.9795613,18.864384,-11.199322,0
-7.2764025,-15.356618,8.526074,0
19.119383,6.0324802,-10.813667,0
-6.5796113,-13.198391,11.981145,0
-19.075142,-15.435308,-8.548615,0
-0.76550335,25.000446,-14.021823,0
14.034288,6.5433702,-6.692647,0
-27.715397,-1.1994466,7.246253,0
-13.18861,-18.062922,10.404552,0
12.199441,14.754484,-5.0866194,0
11.250523,-8.619062,19.725239,5
-1.0031494,11.159392,8.971457,0
-2.389533,17.37409,-7.7400875,0
-24.914904,-0.81877685,6.879212,0
4.0523505,-27.778404,7.069305,0
-5.3895206,12.772205,17.11419,0
5.096497,-25.038647,7.122833,0
-5.781092,10.833161,-19.604593,0
-16.872166,-16.987356,-3.1856687,0
10.850486,-13.48698,-19.489029,0
15.971661,6.724736,4.067951,0
15.75408,-10.492095,-3.3665965,4
-18.685333,4.428392,-1.8823854,0
-2.0494807,2.8764925,-18.282116,0
4.945808,-19.11098,17.617712,0
-10.611628,-11.473438,15.402653,0
19.549849,-4.050089,8.172893,4
-6.017585,-1.4434506,-16.791405,0
8.449026,11.26288,13.109149,0
15.569526,-8.545446,-4.744359,0
-12.808997,20.38627,7.3116183,0
-16.475647,1.5139953,-7.4248166,0
8.849229,-2.5070956,14.829931,0
2.5079513,-13.390764,12.114973,4
14.603872,1.8367597,17.517632,4
1.8111967,24.965878,-6.9901476,0
-11.679751,26.170242,-5.4986987,0
2.8616252,-14.797823,8.5465355,0
4.9708347,-3.7156985,-2.5795944,0
-13.01618,12.468888,-10.541082,0
15.806638,-0.38696408,-11.830838,0
0.7389432,16.65162,-4.057818,0
16.257551,-9.827127,-2.6777313,0
-9.695762,-22.096434,11.376978,0
-5.0044694,0.015621128,-12.653095,0
2.6942763,0.2549972,6.2746434,1
-6.6171174,7.443783,-20.069101,0
-9.506884,-11.50132,15.778765,0
6.9530964,-4.0181665,13.089444,0
-3.5435956,-2.8335874,6.939743,0
9.972493,-5.3136997,-17.180265,0
-8.67633,8.085778,-4.385456,0
-26.879461,-9.750254,1.8224239,0
-25.647741,-8.023006,12.867506,0
-1.4577804,-14.04639,-5.0001507,0
-8.353811,7.236969,20.039263,0
-2.5624807,-14.26277,-21.200542,10
1.4381514,21.574183,5.578851,0
-1.1077286,8.748921,-12.942642,0
7.4365854,-2.9796002,-15.201082,0
-14.324277,16.87853,6.4587283,0
7.467273,5.842446,-13.058258,0
23.671581,7.3538485,13.337185,4
10.110449,3.2935252,-20.527515,2
19.47857,8.940052,-8.518282,0
20.450096,6.8369045,-0.09562123,0
7.4640036,22.9856,5.483824,0
-1.5118573,5.6476636,-6.4598393,0
-16.69961,-0.6856389,-4.8512564,0
4.419391,2.5011287,-29.016996,2
-7.7671447,-6.3837576,-18.509968,0
-17.298132,-16.401192,-8.74707,0
23.020237,-0.4909954,-0.5545209,0
18.661118,9.457157,-8.050176,0
-23.471746,8.467908,4.2373767,0
2.807717,9.914827,-2.2626858,0
22.59417,12.724444,9.753949,4
-3.6081336,-3.013164,-15.63907,0
2.368165,1.1270422,28.294365,0
0.047290005,-21.16481,1.4779445,0
-6.7869005,-26.09558,-1.355284,0
2.831941,0.26586276,6.3425584,0
-13.33465,13.709498,5.972084,0
-17.235115,-25.051529,0.8644908,0
-4.1824603,13.761995,22.168945,0
-8.3986,-6.461058,-0.27186233,0
-7.9053245,-12.421113,18.993237,0
-23.167995,5.475926,-7.1447616,0
-25.926807,-7.689679,-2.8301775,0
-2.0457323,0.13756515,-16.543943,0
-8.1157255,-12.455316,18.944777,0
14.898549,-0.05393259,13.711268,4
4.8602924,22.757925,4.1875105,0
-26.844137,0.15680963,6.039257,0
-15.315495,-12.607032,-18.58789,10
19.195986,5.8703065,-10.785004,0
-18.714499,-0.107062556,-6.12267,0
-10.654319,5.5520973,18.22893,0
12.431109,-12.239484,-1.2924418,4
14.490864,-0.43842888,-1.3003159,0
-6.196741,-20.13537,-14.795295,0
-3.722281,-7.2217226,-2.2928376,0
7.6516314,23.35579,7.9726114,0
-15.694814,-11.179969,-16.671612,10
7.156595,-8.906594,-9.416618,0
13.781887,6.575171,-8.770644,0
0.4566879,-20.623749,16.195755,0
17.035788,-17.818096,3.3095589,0
-2.7437937,-4.054139,5.8741155,0
-1.0854771,-13.786962,-4.9880147,0
15.198064,-12.574987,13.288581,2
7.509958,-3.2908118,-14.448754,0
19.133984,-16.028261,17.148254,2
0.7957501,-9.241084,16.713337,2
-7.9777927,15.467096,4.1535616,0
-5.9388638,-6.199944,-20.564894,0
-24.428555,-6.5777855,11.927726,0
-0.9037683,7.527503,-6.0644364,0
14.672671,2.5698729,16.594763,4
-22.985666,3.7391865,-6.246195,0
-0.55961204,-1.7699516,-15.033545,0
-9.63552,-9.32779,-11.794746,10
-7.6482406,-26.312286,-1.5644249,0
20.78161,-2.300924,20.460829,4
-12.713379,-4.2107143,19.489515,0
-6.0772424,10.423637,20.997934,0
18.662357,9.444168,-4.8638515,0
16.78216,0.06692899,1.3815175,0
16.390253,3.3285902,15.6304035,4
13.539811,1.8602331,16.591785,4
-10.597969,-14.566268,-14.681577,10
8.155699,-2.3975472,-13.736101,0
-1.3957003,-6.3578997,0.4993664,0
2.761607,-10.291837,-27.335382,10
21.672955,11.517306,11.532833,4
-14.73157,-13.731312,-20.43193,10
1.0826144,-9.991843,11.635549,0
21.469332,10.521916,-11.6505575,0
3.2535918,-22.245543,-6.8670583,0
-9.51544,-18.768967,-15.073238,0
-9.610745,-7.324488,3.5582063,0
-3.253331,-5.961162,-1.9919839,0
15.660245,-12.781714,14.477159,2
4.382752,-15.391251,-1.6359264,0
-1.3402762,7.257841,-3.949651,0
7.0568433,-3.5759637,-12.856159,0
-25.446358,-8.307707,-3.5112057,0
-15.51566,0.059663616,-4.1631866,0
-3.1860287,-2.8002899,-15.481809,0
-6.387842,-3.4970703,-7.4517117,0
9.069654,-4.124132,-18.052084,0
16.20595,4.1210027,5.206248,0
-8.760196,5.671093,1.412884,0
17.303802,-4.818495,-12.630695,0
15.158079,8.224284,1.357048,0
-6.746859,11.287983,13.950614,0
-9.045813,1.8129917,2.203156,0
-6.2313414,1.2141757,0.939299,0
-15.140464,-26.117,-0.5594774,0
7.1688046,12.001594,16.952269,0
-11.334654,-26.625458,-2.443228,0
5.3639717,-19.10027,-5.1017227,0
5.0088563,22.839079,4.230071,0
6.1430016,-3.8592615,-12.651628,0
-6.964472,-11.224573,-12.630254,10
17.83012,-2.749554,-9.020981,0
-3.6318429,-7.222721,-2.4025662,0
25.615395,-2.0630507,15.686209,4
10.920651,-12.380586,-11.230135,0
0.8741965,-9.767102,15.373265,2
5.093527,-17.99555,13.692788,7
2.5480952,24.84104,-10.5133915,0
4.0625653,-10.392916,-8.803465,0
21.490747,6.563042,-9.221106,0
11.696398,9.69626,1.9944962,0
-7.1954975,-24.129625,10.8119755,0
-11.330123,-5.563005,7.6169057,0
7.1280026,-4.4036794,13.33655,0
9.113916,11.422256,8.326317,0
8.9725275,-25.582117,9.381925,0
1.1957929,17.723732,11.782069,0
-7.3849287,22.92937,-0.4682503,0
-17.244232,-16.488235,-8.727074,0
-8.343919,-10.329079,-12.164202,10
-5.4531484,2.1662738,-14.026339,0
-1.4999729,5.885801,-6.020153,0
-26.713436,-9.4884615,1.6780162,0
0.21659517,17.636969,5.040161,0
16.602924,4.3629136,-9.086975,0
11.8750925,-1.4358683,-7.2248936,0
-10.874132,-8.431311,-11.761651,10
-1.375761,9.3020525,-12.384515,0
5.597862,4.289798,15.128912,0
5.3772345,-19.105843,-5.1081047,0
2.4074125,2.7384243,-27.301966,2
-15.588429,-8.314934,-13.9927845,10
12.868862,-6.1718483,-6.066643,0
-7.0201616,8.350956,-3.5897706,0
-7.868963,-24.605108,8.163127,0
-1.9336659,-3.5851889,27.055054,2
-11.630003,26.041796,-4.6292605,0
-10.851851,-20.903889,11.272993,0
16.481735,2.7591105,5.242632,0
-25.953651,-8.159583,-2.305407,0
-20.999786,-6.3317447,8.083266,0
3.3425832,-26.0352,-5.635095,0
-2.642174,-12.218742,-1.2385178,0
17.211506,-0.24258196,1.8057933,0
-3.2971616,19.776321,-12.833111,0
3.3828146,8.765427,-1.0373152,0
-14.238432,22.85541,2.174298,0
6.024026,1.8753133,0.1214317,0
-7.1479073,-5.163719,-18.606575,0
-0.940934,6.8513613,-6.715764,0
-7.9121184,15.517718,4.704484,0
-7.1410704,-11.105063,-12.543353,10
3.2423549,1.0600191,-30.214209,2
-9.144899,-23.4236,5.9439216,0
-4.4662046,13.276493,21.248817,0
-2.3852363,-17.240042,11.209018,0
-10.758887,0.19742167,-17.41311,0
0.7488453,10.072674,4.9782643,0
17.12439,-10.028941,-7.906605,0
15.925029,-0.2527809,-11.769228,0
11.742352,-4.7343097,-17.832819,0
4.9780254,4.4290276,13.238591,0
-22.330782,9.496541,5.21267,0
-15.720798,-8.977958,-2.4604,0
-19.545681,4.7253013,-2.5339003,0
-5.502681,-15.290054,10.030845,0
-9.201518,-6.8604593,17.205294,0
-14.986389,4.9134316,18.21635,0
13.902887,2.1201432,17.1861,4
18.448421,9.223588,-9.820148,0
-0.021544397,-20.960777,1.2398435,0
-15.097912,11.272423,-9.506224,0
-11.139925,-5.7531023,7.272051,0
-9.10599,-23.658691,6.906607,0
0.86139655,-10.829634,-27.859064,10
9.14686,4.2834363,-28.096048,2
-15.219152,5.5772805,13.649728,0
-0.27969965,23.141161,-11.226793,0
-9.933367,1.9722805,-0.38911104,0
12.483434,-3.4718592,-4.82466,0
8.27894,23.40496,10.664209,0
-6.9718614,8.533098,18.94305,0
12.338629,-14.202764,-1.93693,4
-5.4067545,1.3871628,-1.2006488,0
-19.936247,6.63866,9.833433,0
12.122085,-6.3954334,-2.1087534,0
9.220962,6.997218,-11.90651,0
-18.782875,1.1400765,17.347513,0
-1.1631863,-1.8350296,-13.963056,0
-7.123497,-18.633549,6.0461726,0
18.836245,4.8956833,-3.545796,0
9.925156,2.3947535,-20.40992,2
0.06801637,-18.555723,5.7811875,0
-22.119038,8.295573,4.795478,0
15.65894,-2.6624835,-4.0569067,0
2.5893247,2.8916526,-27.259956,2
-2.7986498,-1.9555013,-11.788656,0
-8.262877,-12.461603,18.940105,0
-4.660525,12.971879,20.367811,0
23.89838,1.0763943,-4.3335433,0
11.562666,-9.658392,-12.838172,0
2.2436562,18.745014,14.333462,0
8.791157,-7.7735643,-1.8459051,0
1.1355847,8.855576,5.3534803,0
-9.362518,-8.149287,1.8880361,0
-21.358356,13.381961,-4.390722,0
10.952472,-13.455349,-19.44175,0
-14.761697,6.076179,-19.713217,0
0.5879469,23.256483,-9.10429,0
11.861391,-18.52523,4.4189415,0
-2.812331,-1.7681952,-12.205314,0
-3.211993,1.421087,-17.114473,0
-4.7049317,12.769304,21.763523,0
4.0043674,-13.924514,8.388848,0
-8.18691,8.512196,-4.9679337,0
-10.42512,4.0025344,-24.429838,0
-9.101732,22.15938,4.7472167,0
16.011497,-0.44728056,-11.795053,0
19.193499,6.5673037,-1.0356084,0
-6.0369473,-5.566657,-20.651587,0
-21.212866,5.1433716,-7.9729624,0
11.927065,-3.4029534,-5.9026394,0
19.561138,10.0469265,-9.984151,0
1.363526,-20.655617,14.365538,0
-1.0287012,21.061365,-11.135987,0
-9.9087305,2.3910682,0.5571292,0
3.478681,8.9453745,-1.5484457,0
-13.289634,-17.939425,10.340288,0
-10.562091,4.0116467,-24.599068,0
0.14467804,13.148434,-5.3040123,0
-21.19342,-8.080905,11.081858,0
10.358399,-5.6865096,-1.9491042,0
-7.947027,-6.239817,-0.72079736,0
-9.253024,-22.479769,11.320832,0
3.9505448,-18.47126,18.008894,0
