TSNE1,TSNE2,Label
-73.322,-0.71635467,0
30.532421,58.258007,0
32.286263,-2.1739712,0
-20.83827,76.74983,0
-47.509094,5.803458,0
44.69751,-63.26283,0
10.920792,-54.634315,4
92.08723,3.3417532,4
15.590949,67.405815,0
-4.1180167,97.66119,0
5.9274216,-56.495296,0
12.061713,5.2813807,0
-43.9066,28.388046,0
44.297104,3.6094637,0
5.8491116,59.69742,0
30.526012,0.0465488,0
-30.766308,-60.01223,0
-67.32649,0.012461875,0
12.641069,22.840305,1
-82.325966,22.69963,0
6.6792736,-28.366606,0
41.660416,-65.55186,0
-9.199694,-23.211668,0
37.824245,-23.72311,0
-20.955406,16.95469,0
-47.289124,-36.927017,0
-36.449276,-18.666815,0
-13.534596,-36.202763,0
-61.73879,52.407406,0
-4.0077477,-102.31118,10
-3.7749803,33.663353,0
-21.03715,56.452625,0
44.17041,-22.847315,0
-26.192455,73.832954,0
56.1728,-0.675585,0
89.492836,32.744343,4
55.95751,-35.024406,2
49.92883,20.600143,0
39.11442,30.222786,0
1.7768209,40.775917,0
-19.10314,40.86992,0
-46.372032,2.1965501,0
64.128075,-55.564445,2
-86.11502,2.5265436,0
-61.08247,-54.598545,0
30.483223,25.545595,0
50.893574,20.32124,0
-30.904554,43.023136,0
-11.475154,48.692955,0
82.8572,37.986282,4
-71.37868,-4.2279572,0
41.80523,-48.064564,0
-6.3868194,-62.792934,0
-28.019217,-78.69832,0
12.771663,22.935791,0
-30.975218,74.37581,0
-42.775337,-80.10463,0
-63.091114,62.89843,0
-24.725216,-20.060047,0
9.791432,-25.159195,0
-38.376278,12.345238,0
-53.283222,-39.129982,0
-74.9161,-5.3713627,0
9.5810585,-25.1162,0
88.02599,-0.43168554,4
-0.9872886,39.00415,0
-51.254734,-13.194929,0
-91.18856,-24.952084,10
49.183136,14.441134,0
-44.39402,4.203042,0
-60.173653,47.743507,0
13.482822,-6.206861,4
27.957844,10.937263,0
-77.48293,-57.813004,0
-23.536968,-26.991608,0
7.043289,37.79449,0
-88.29091,-25.365932,10
20.72397,-12.898629,0
58.294113,14.398766,0
17.51694,-69.73178,0
67.861336,-24.651161,0
-10.986668,-24.384567,0
-13.962723,-36.535233,0
91.50584,-31.212107,2
44.983646,-23.007515,0
82.412285,-35.163166,2
18.285505,-51.712997,2
-29.252266,84.34278,0
-87.87889,-0.098121166,0
-38.69017,-18.793423,0
-17.511057,42.254303,0
90.84401,3.4435878,4
-38.598854,10.039293,0
-70.72086,-8.027183,0
-78.6022,-34.225147,10
-28.929935,-79.09755,0
101.10228,-10.931999,4
-1.6344259,-0.8885712,0
-61.988598,58.2359,0
48.991665,26.416315,0
31.997288,32.06918,0
88.6655,4.6251764,4
91.59519,2.3641915,4
-85.80568,-34.327667,10
45.6355,-21.820877,0
-18.11282,-26.788044,0
8.379239,-98.55327,10
83.8518,40.609547,4
-93.57249,-24.548454,10
11.900207,-49.893227,0
56.658836,20.739405,0
-7.1029973,-80.49577,0
-81.02431,-55.032757,0
-20.03887,-16.090784,0
-22.13903,-26.977066,0
91.086784,-30.083784,2
-5.9298277,-39.90411,0
-18.719603,44.18533,0
46.709106,-23.38916,0
-53.800865,-40.14758,0
-47.583572,1.3358194,0
-71.297905,-4.613289,0
-30.346416,-9.587675,0
39.43494,-25.016624,0
41.218334,38.16294,0
-15.134735,8.427046,0
36.260475,-7.4413686,0
41.722633,40.4609,0
-51.300854,56.479122,0
-17.938549,5.2929983,0
-19.4237,1.734105,0
-39.573315,-80.95047,0
31.797792,62.700348,0
-34.31252,-81.70964,0
0.34255847,-73.348915,0
-0.8219994,39.060165,0
47.400234,-24.17142,0
-79.12403,-37.727688,10
38.3845,6.2362165,0
-23.51542,-27.154152,0
105.79881,-4.4889483,4
24.965263,-16.54646,0
16.750134,-51.352394,2
11.072311,-73.340996,7
15.64375,72.41256,0
17.281628,-14.615155,0
46.926113,17.86726,0
39.160572,36.492264,0
-26.928427,-62.22948,0
-14.915269,-12.507515,0
41.79887,-66.06332,0
15.977537,49.24397,0
-15.484671,-48.371105,0
0.92862153,23.956984,0
-16.47621,91.0234,0
-61.118427,-54.701645,0
-78.89453,-36.011505,10
-69.993835,1.571211,0
-19.100723,41.399742,0
-47.651363,-36.888313,0
-8.254672,30.006947,0
54.234863,12.8367,0
44.93297,-6.172166,0
-78.71273,-32.470005,10
-20.170662,56.36596,0
43.294765,71.15916,0
0.35698634,-73.35695,0
61.30306,-57.4079,2
-83.215355,-25.837254,10
25.936512,-2.002092,0
-22.425781,16.00384,0
-28.279772,-65.12205,0
32.832153,-50.338696,2
-4.841526,97.22639,0
-32.150375,-58.835228,0
42.34237,37.201614,0
-52.57513,-39.111958,0
-44.943348,-21.844772,0
-5.115616,-75.610405,0
-13.638822,-31.049894,0
31.450481,31.693838,0
4.4021587,74.30472,0
-11.608857,46.864414,0
-12.388376,81.474396,0
22.461826,15.951252,0
-85.60473,1.2932792,0
-17.80294,41.246887,0
-29.337156,83.684235,0
-79.0822,-37.508003,10
65.49445,-57.91233,2
-30.706812,-67.33096,0
-62.165146,62.24964,0
8.416874,-62.830883,0
-73.71826,7.823269,0
-8.63141,16.896908,0
35.643566,1.1392049,0
44.3761,3.833587,0
36.514465,-24.987085,0
42.631683,73.10701,0
-32.086525,44.8958,0
-63.17844,-28.079178,0
-34.92102,1.4098381,0
13.602772,-37.11884,0
4.4662147,-20.395462,0
-60.312008,40.654377,0
91.89535,3.0121338,4
51.711422,18.941536,0
-6.543167,-62.48529,0
-43.53515,24.83101,0
-15.303314,-12.823503,0
-30.227175,-66.12472,0
7.0540833,-100.71136,10
64.92327,-45.218143,2
-53.30345,39.82122,0
10.892733,73.98004,0
-20.446505,6.551253,0
28.766562,2.8124504,0
9.508632,35.911156,0
-59.909504,54.913902,0
11.411304,-6.1023483,4
-21.87577,0.9798742,0
-39.602867,43.340446,0
23.13711,1.0100908,0
56.841934,2.155347,0
-62.268116,32.79539,0
-69.57967,-7.033888,0
-17.74973,-68.42201,0
39.01118,20.530651,0
56.85796,-34.86657,2
-0.14757958,-60.242065,0
-30.750364,44.12126,0
29.198633,6.9555464,0
61.24921,-57.140224,2
-65.84109,-4.5633187,0
9.453342,-25.048664,0
-61.276073,61.796825,0
27.629923,19.377861,0
31.332087,-14.696136,0
4.114036,22.627237,0
18.959114,-1.6332507,0
-8.763938,15.557489,0
-22.500134,-17.40458,0
-30.268251,26.434452,0
32.993282,-30.775272,0
-71.17244,21.490255,0
12.852211,69.7366,0
68.652664,-18.622816,0
-66.3382,-4.45674,0
-76.424286,-4.1796145,0
-62.701218,61.73516,0
5.816707,-55.037678,0
-21.825926,17.250412,0
-82.29097,15.729816,0
-20.016844,83.39461,0
44.16305,3.7943804,0
39.845963,31.433681,0
-87.32452,-0.39509144,0
-40.656223,11.756657,0
29.284765,1.7850171,0
52.394863,20.168707,0
15.390158,-69.37453,0
8.405424,72.61299,0
-19.312561,6.79492,0
-11.236143,47.279728,0
-35.188885,-55.050884,0
-82.50385,15.781667,0
1.6555357,57.70048,0
-40.292786,-23.326157,0
21.2651,0.08896987,0
-25.005423,-20.692198,0
-30.253674,-60.34508,0
16.818693,-76.12317,0
-69.986465,19.885714,0
-86.105095,27.997368,0
-8.295547,18.321278,0
101.70885,-11.458581,4
13.16682,46.90406,0
-79.2697,21.175735,0
12.028177,-49.802464,0
35.555557,61.514324,0
-19.954647,17.7825,0
60.909035,31.002554,0
39.328743,24.1275,0
5.873632,-55.19432,0
-39.546818,21.15272,0
82.10471,-9.420381,4
11.312081,10.449967,0
68.73306,-21.762691,0
-43.359283,-57.586887,0
-49.961212,59.56031,0
5.912729,-55.0402,0
-19.158112,-53.72412,0
-70.035774,22.65363,0
8.000324,11.210366,0
29.535233,-79.47608,0
79.0435,32.149612,4
2.41583,23.868757,0
9.090917,-33.030975,0
-13.614273,78.49344,0
-19.158112,-53.72412,0
72.24332,1.0298136,0
-19.00796,-51.978794,0
-29.377167,-79.416565,0
63.814693,-54.907204,2
-59.557697,13.417386,0
-7.3071957,-56.935234,0
0.7486301,-2.710088,3
8.424495,-62.827045,0
68.14686,-22.428902,0
36.73558,18.3981,0
33.857414,25.330885,0
53.1285,19.483587,0
-80.96038,24.909872,0
-18.545805,44.106255,0
8.765025,76.61981,0
-6.770199,31.629772,0
-38.036236,12.524609,0
41.996986,-63.71576,0
-9.980307,17.967691,0
12.077529,-49.772865,0
78.33003,9.053864,4
10.43962,34.379467,0
-56.454525,56.482754,0
40.349773,31.455587,0
-81.710045,8.585925,0
41.78738,37.39401,0
35.479057,70.58251,0
-50.67093,57.58251,0
-8.652314,59.39381,0
81.71601,-12.975593,4
54.61618,3.372128,0
-79.212364,-52.398415,0
46.919266,-22.990204,0
20.54305,7.3248324,0
8.641274,-31.925062,0
-3.6147966,-24.312525,0
38.899387,41.07082,0
-20.548243,55.54432,0
13.344762,47.00845,0
30.163101,-15.454019,0
25.31045,48.149242,0
-86.958694,24.703167,0
-86.3768,26.725904,0
-70.20693,-8.80792,0
-22.431252,3.5181828,0
85.06326,-29.373947,2
34.13913,37.40978,0
56.50323,12.860549,0
-21.975887,1.5029784,0
-6.5053596,60.342976,0
-61.09574,-55.224518,0
-11.714249,84.24098,0
9.571365,75.672714,0
36.800022,-10.059728,0
-32.53182,45.41513,0
18.70184,-14.4176035,0
-46.400677,-21.96954,0
-47.77359,-16.311356,0
-46.36133,-26.10016,0
28.62499,2.8384717,0
-17.112211,-13.778326,0
38.7714,64.098274,0
-11.345837,4.8839355,0
-35.17573,2.7367842,0
8.026064,11.626021,0
100.80607,-11.031489,4
82.38628,32.29488,4
33.051174,-15.769182,0
34.857357,19.36498,0
29.895481,-12.202292,0
-4.3890333,18.991928,0
18.279825,-14.436094,0
31.052849,-14.775088,0
21.476965,-0.09096158,0
-33.36435,-57.57006,0
56.33624,-2.6433773,0
41.30095,-67.273445,0
-86.868355,-0.90224177,0
-32.425587,-75.46497,0
72.08224,0.133918,0
-45.28721,28.111223,0
14.069751,47.459675,0
17.384577,-14.775878,0
8.671195,-98.03998,10
-34.833843,0.83484066,0
58.559814,36.081844,0
79.63535,38.113033,4
-58.49,48.09095,0
-7.249623,28.344343,0
76.48263,8.624447,4
46.830715,-23.241781,0
-2.757117,-23.017014,0
-78.9801,-36.565727,10
13.683016,-69.4793,0
-43.142174,28.971827,0
-37.087364,-18.776257,0
56.26605,-35.184067,2
-52.96584,-57.997543,0
-41.939636,10.641812,0
34.625256,34.80821,0
-21.410126,15.837942,0
-5.9799314,-56.44888,0
-40.228207,-23.347897,0
-19.266283,40.838337,0
-78.58183,-34.059864,10
23.433447,10.121966,0
14.052211,67.36691,0
37.633846,64.25569,0
-43.698414,-37.093285,0
-2.0976827,-0.9694315,0
-33.765137,47.89168,0
99.28783,-10.008667,4
-55.200623,39.888493,0
48.613026,23.84624,0
-13.304584,-25.390213,0
9.450268,77.56051,0
3.7522151,-49.094944,0
-8.637244,59.966393,0
38.406616,-11.76049,0
-17.771713,-14.624747,0
64.26444,-59.886272,2
24.798904,4.4735975,0
-70.8058,21.595375,0
-61.6651,58.453236,0
53.63537,-10.432933,0
30.330194,-17.640846,0
-37.91842,-23.309404,0
-30.386324,-37.979233,0
10.11785,69.0816,0
-56.816074,59.5166,0
-78.740265,-32.23208,10
-18.808468,-68.93075,0
7.966388,-26.363756,0
40.840504,21.199953,0
89.20511,4.285923,4
13.792471,-36.531254,0
-37.96532,-18.860529,0
32.612316,-50.319393,2
1.7598212,32.50194,0
30.12009,-79.387886,0
58.718216,16.033663,0
36.807453,-9.708947,0
19.381691,-65.058525,0
12.518755,-7.591267,4
1.3848366,31.867756,0
-83.82602,-43.41166,0
32.5272,-50.31369,2
-51.336758,-38.12314,0
37.789692,41.555317,0
81.094864,-11.365241,4
55.965626,-12.693011,0
2.3663769,35.06289,0
11.997324,-49.753494,0
-25.657097,81.4492,0
20.995846,-12.772902,0
-4.7837644,98.24975,0
-48.108036,1.962393,0
48.272648,23.885271,0
8.43957,-28.071863,0
37.10592,41.41829,0
82.68966,39.539597,4
39.32803,43.979866,0
-62.108704,58.010063,0
30.308119,64.464676,0
-71.267334,20.84955,0
-53.432266,40.252544,0
-52.43366,-15.0542965,0
-0.18281327,-15.271605,2
41.759323,-60.059666,0
-3.611294,-81.53045,0
-0.38388228,-102.42115,10
42.67804,42.73555,0
20.678995,0.94344854,0
-38.774868,-23.447058,0
-86.52333,0.079667024,0
91.47968,-15.241135,4
-10.8991585,48.196236,0
68.79537,-21.566442,0
-52.52957,50.936646,0
90.04507,2.851493,4
29.097921,20.168606,0
34.923687,71.277336,0
-4.039462,98.00114,0
-77.033516,-54.074738,0
-86.107285,0.32556117,0
11.641698,5.869608,0
22.527746,15.956409,0
88.99029,23.687057,4
38.89838,-14.385003,0
-5.093207,-75.60425,0
-6.9759946,-80.97969,0
-67.17742,1.5900832,0
-30.10783,26.294342,0
-0.9870743,-15.564291,0
-53.550915,14.52197,0
14.077998,-45.10411,4
8.484852,-28.070322,0
36.32756,-23.884295,0
-40.689117,-19.328669,0
-36.285206,-53.38281,0
42.451366,72.17874,0
6.489071,-28.40084,0
64.0745,-55.43728,2
32.267708,-50.28514,2
33.877434,25.383032,0
21.054853,9.557493,0
-41.705223,10.433331,0
-35.858505,-75.335175,0
-4.317872,97.98034,0
-84.9188,-25.6519,10
30.580801,-50.437317,2
54.693714,29.714602,0
-63.653976,44.53484,0
-28.584486,25.90263,0
-4.251337,98.00672,0
-61.141956,32.667706,0
-39.32691,91.938126,0
64.74128,-45.534924,2
2.779581,37.146233,0
-18.82841,80.09575,0
-13.120342,85.3214,0
-18.089712,-26.79462,0
9.8806305,-26.570347,0
69.98491,-19.059649,0
90.61158,-31.057077,2
92.92259,6.5467496,4
-43.36912,-57.600746,0
1.0591035,-6.241563,0
-18.308424,43.768047,0
11.436229,79.03409,0
32.04759,19.005901,0
-41.228497,10.204065,0
36.32886,-23.961094,0
36.44758,-23.932663,0
55.749866,-35.075516,2
10.2452345,33.429108,0
-10.604185,-8.251362,0
-2.8600097,-23.020575,0
14.46701,68.60954,0
5.708913,72.58277,0
-25.246622,-63.650387,0
5.8262253,-102.29086,10
-1.5688252,11.721733,4
64.697624,28.077282,0
-0.19352168,-5.310959,9
30.303305,64.46883,0
-67.00543,-6.153739,0
-27.146872,25.870481,0
37.833706,-23.702858,0
82.28935,36.960526,4
-41.336296,28.010569,0
-21.277718,82.54755,0
37.80611,63.016735,0
-61.259674,32.664413,0
-73.96695,19.53465,0
25.574423,-15.688555,0
38.605225,70.85385,0
-18.791168,-68.93682,0
30.35687,-12.816801,0
-79.8986,-4.6662374,0
64.47605,-56.107124,2
-6.8394513,61.972137,0
-22.179441,4.0384593,0
-42.18895,-80.51194,0
-13.114276,50.705177,0
-19.689844,76.466606,0
81.136955,-10.321686,4
-7.768508,22.6244,0
37.532257,60.27209,0
-14.53904,91.9941,0
-39.101505,19.780727,0
72.246735,1.0366772,0
-22.397966,-30.0174,0
67.90896,-24.474226,0
-69.48297,7.749046,0
-1.230596,-57.75403,0
30.06737,-77.98818,0
-35.612587,-75.64897,0
-66.910995,1.3852365,0
-73.77765,7.3091946,0
59.41993,34.066483,0
44.99152,-6.2962832,0
10.117946,-95.00114,10
-53.63063,53.390736,0
-78.0553,20.506481,0
-0.5997775,-38.772682,0
-49.960384,-29.441494,0
-40.352894,2.4734864,0
29.022148,-11.539364,0
-71.269005,-11.309249,0
84.933395,-36.55289,2
-70.11344,23.50121,0
9.360363,7.6006427,0
-29.652143,-39.819183,0
31.662813,22.094034,0
55.767292,-14.137085,0
-74.88407,-2.0827117,0
82.64738,36.879517,4
0.818965,-11.635003,2
-71.90853,9.949249,0
-44.286743,-17.577972,0
-56.263077,-59.393272,0
-16.44377,92.40769,0
35.943794,-11.194411,0
26.636202,18.41532,0
69.56763,-19.697128,0
11.962326,73.63565,0
52.541763,24.859549,0
-25.426395,-72.86421,0
-59.37765,49.466206,0
-27.792107,85.98835,0
28.693659,-50.975754,2
-0.2671502,-105.08183,10
28.464663,-77.85935,0
35.638855,27.758583,0
14.310032,47.60858,0
32.341434,62.34912,0
36.2216,-23.892452,0
-54.26229,40.323704,0
56.64447,1.815473,0
96.21883,-7.687963,4
56.640724,20.739305,0
61.268,-57.157486,2
88.180244,23.311325,4
3.3746493,64.7665,0
-84.9188,-25.651907,10
-3.621227,-4.7111135,0
-2.6629696,-39.552265,0
32.112267,-30.252619,0
2.2667537,22.968088,0
-36.036232,78.1416,0
-57.767994,-31.466806,0
105.5569,-3.0404284,4
-91.18856,-24.952084,10
28.2133,52.521343,6
81.269875,36.835423,4
33.537125,-74.953636,5
87.62784,1.1463392,4
19.461695,-65.00251,0
-37.691288,44.738464,0
36.522175,69.34142,0
-32.066505,44.03773,0
-78.86947,-35.821815,10
-93.87277,-24.488369,10
-53.59755,49.542545,0
44.933983,22.205921,0
37.206306,12.375883,0
91.23423,-31.58814,2
11.006427,-5.1547184,4
-73.66647,0.15729302,0
25.831926,-20.603601,0
65.9475,-41.265858,2
37.487896,41.826225,0
-71.781006,-11.105992,0
98.95095,-9.459809,4
8.922424,36.654755,0
36.35055,-13.753161,0
8.936752,75.0855,0
62.204094,25.392593,0
50.918945,32.099514,0
26.28336,36.31043,0
-71.91257,9.956375,0
101.271126,-3.8221364,4
44.934425,22.20615,0
-12.897012,-10.4245205,0
-18.056067,41.966534,0
-7.6442647,22.67087,0
-25.482409,-64.23696,0
65.68707,-46.779404,2
95.168045,-9.519744,4
82.901596,33.290485,4
-18.892412,0.7904829,0
3.3046002,66.93029,0
4.940112,-26.809969,0
26.56988,47.876526,0
-5.9500647,-98.457146,10
-59.162514,12.910234,0
62.10191,32.24733,0
-4.068082,44.401054,0
28.720736,24.746561,0
39.867584,-41.166805,0
67.92765,-24.334307,0
20.541134,7.3288045,0
83.45957,41.77153,4
9.40662,43.116203,0
-53.450912,40.25167,0
53.54646,-12.9065485,0
91.409294,-15.461267,4
12.627645,6.1334734,0
-52.665577,50.513775,0
0.3394506,-3.7310424,2
-37.368862,-18.802814,0
7.2801204,74.838234,0
57.64368,-44.301743,2
-24.932117,-20.495462,0
-17.838202,-50.297314,0
-86.31487,1.170898,0
56.473312,-46.57934,2
45.75673,-21.608027,0
2.5408616,-49.668316,0
-1.243093,24.65239,0
-87.14034,-0.5764461,0
2.592177,67.53867,0
98.59418,-11.270136,4
-16.289572,91.58643,0
6.6700425,-101.24052,10
-45.81306,27.173237,0
65.55471,-44.540024,2
52.7116,19.08034,0
-78.02758,-52.594074,0
65.667076,-46.613537,2
-39.181324,6.5415087,0
-78.014565,-52.57992,0
58.265514,31.770426,0
4.6624737,-103.28765,10
-3.084692,-44.5194,0
-63.178734,-28.079353,0
-3.3927166,58.86146,0
-4.9491224,-24.234457,0
-4.2536955,97.54062,0
18.70674,-51.80075,2
77.119484,8.316945,4
40.24824,-40.482777,0
57.232048,5.0853744,3
-84.37855,-35.342537,10
-60.6424,48.024498,0
-35.131805,76.654434,0
1.4364445,-8.572031,2
-0.27959085,-79.30122,0
-25.952847,81.86551,0
-4.1088986,42.07474,0
12.638627,22.841602,0
3.7721002,-103.90369,10
-70.11095,1.0310067,0
-34.850876,1.0944624,0
11.160571,66.32396,0
-54.29413,-40.561604,0
-12.6023035,-10.350766,0
37.80232,-64.255585,0
18.595358,-14.949208,0
10.51158,68.5238,0
40.056595,-42.0165,0
-11.004238,-6.1582885,0
4.5301714,73.83178,0
12.631136,3.6843185,0
41.84288,45.70086,0
-6.96164,-79.89551,0
32.187794,14.844557,0
21.205462,-51.682774,2
-5.1162868,21.218006,0
91.20717,-15.358817,4
91.542725,-17.07356,4
29.269106,-8.863632,0
-16.35304,91.3898,0
-71.687775,8.099008,0
81.45755,-11.441222,4
1.3270483,36.773563,0
81.75435,-10.547476,4
55.38579,-8.564535,0
-81.962616,15.535682,0
55.07231,23.837614,0
25.704609,-3.0901022,0
23.226023,47.942844,0
-79.090324,-37.371952,10
33.02607,25.63646,0
-4.756273,97.322174,0
-29.891623,25.49788,0
-51.59825,56.12743,0
-35.505226,-0.24970908,0
-83.17083,9.5511675,0
-44.031372,5.8482585,0
-18.037651,56.36608,0
-58.472836,40.860256,0
-14.956081,-12.534532,0
-38.446598,10.23708,0
89.41405,32.696243,4
-0.9111441,-79.53187,0
2.8493123,-96.61625,10
58.15647,-46.00413,2
-53.81573,-59.357056,0
-54.73814,-40.98565,0
-29.200533,23.988205,0
18.997663,10.689084,0
-13.802871,80.42773,0
-83.45941,9.574865,0
34.17699,14.767037,0
64.80404,26.962671,0
-6.022716,-19.996368,0
-16.87673,-13.513226,0
-42.21805,1.1452087,0
84.31132,33.090508,4
-57.21479,-43.5512,0
-38.149624,-23.369787,0
8.671195,-98.03998,10
-74.75898,1.1265725,0
28.52454,20.378359,0
82.6799,-34.653713,2
64.10994,-59.717964,2
-29.489786,27.541489,0
-59.103687,55.472794,0
85.41465,-10.198111,4
64.11332,-59.582687,2
-25.360914,-28.943266,0
-52.234146,53.926674,0
-38.115128,43.826862,0
28.922184,-53.073997,2
30.905766,57.69494,0
88.671555,24.444649,4
57.440372,-46.985096,2
-57.56091,41.4025,0
64.11226,-54.844646,2
37.8586,-64.19152,0
20.2536,-13.230949,0
-86.09081,-25.568655,10
-49.966835,5.0463953,0
9.830347,43.7466,0
-3.850353,30.224451,0
32.44905,19.59504,0
21.853146,2.5992131,0
-42.835205,-37.13958,0
-9.631023,17.66474,0
-17.897057,0.8726578,0
-41.963707,-37.212803,0
39.013268,16.208546,0
66.29667,-42.179123,2
72.50619,2.111049,0
-18.528347,-68.63512,0
0.096829854,32.656525,0
28.943546,-50.88751,2
-57.279057,-31.781479,0
47.825752,22.83599,0
87.199066,-28.944792,2
32.946983,18.766193,0
13.752938,-36.541985,0
-40.201077,7.05673,0
-30.84296,25.974558,0
34.773903,61.787045,0
65.50711,-57.93005,2
38.096874,-15.2953,0
-22.138437,1.173305,0
-56.003548,59.28616,0
-79.689995,-27.832712,10
107.461334,1.5222522,4
-13.643926,-36.51389,0
-3.6211023,-4.710873,0
42.002514,41.219913,0
12.466615,2.76656,0
-11.709954,48.943886,0
-28.58313,24.086327,0
-37.725613,27.32852,0
-78.15787,-57.357452,0
25.680857,4.7002254,0
-29.518566,-74.606064,0
-41.237103,-19.307734,0
89.54821,32.756927,4
32.227867,29.64305,0
0.5958525,40.97547,0
-7.460569,61.513546,0
-18.145655,41.289715,0
19.033632,-13.609698,0
-19.87012,42.520355,0
-35.879375,-53.932945,0
-71.21019,6.2471423,0
-60.86219,-52.327423,0
-0.080747016,39.823135,0
-22.492575,-17.398182,0
-8.376033,-22.253103,0
-35.977505,-53.1257,0
-70.07502,22.739042,0
6.3620467,-94.06647,0
-24.119896,-24.597002,0
45.993675,17.636772,0
-86.0905,27.873674,0
-57.23728,13.267974,0
-60.466145,-50.78189,0
-67.67977,0.050497305,0
3.017513,-49.494797,0
41.812122,37.373962,0
88.260185,23.542847,4
-70.77828,20.492002,0
3.8455372,-47.970703,0
105.963806,-3.9839487,4
6.962359,-28.322624,0
-10.882174,-24.303991,0
-46.499157,-22.095064,0
7.362897,-28.24065,0
-29.922304,25.493132,0
-28.803162,25.554201,0
1.7702016,40.772305,0
28.859894,-6.968239,0
-66.550255,-5.8045278,0
-16.014,55.60984,0
-19.546492,77.63117,0
-44.220863,-17.440928,0
-26.211529,81.37194,0
-44.933598,-60.849606,0
-19.27756,9.15419,0
37.899303,28.739185,0
-79.090324,-37.371952,10
1.559032,35.749554,0
4.2883873,-19.513647,0
-36.180786,77.64778,0
34.875175,-77.129036,6
-27.294199,-33.607006,0
106.455284,0.0939942,4
38.147285,-11.9033985,0
-76.94302,-58.047714,0
15.016464,16.515924,7
-86.06161,1.6707577,0
54.122654,39.27938,6
44.73935,10.913207,0
-74.91923,-4.2558846,0
-77.90936,-57.48231,0
-19.020092,44.44553,0
-67.97934,3.2999651,0
57.22401,15.720339,0
-53.12411,-27.138725,0
26.419422,36.3774,0
91.9396,2.883531,4
2.8365192,60.3613,0
-1.2028016,-57.690525,0
19.032097,48.340073,0
1.0526258,-6.0025635,0
83.89052,-34.32877,2
-80.87867,-55.44423,0
10.626275,14.415234,0
91.41457,-31.637875,2
1.053407,-9.427142,2
-4.833769,33.373466,0
-22.326916,74.429855,0
29.734938,48.977085,0
-15.310936,8.505743,0
18.316559,-51.02333,2
27.799824,24.127464,0
14.529513,68.59503,0
-57.28012,-31.781685,0
-23.681183,88.45805,0
-14.815356,-8.735764,0
22.863293,-5.2531123,0
-42.63459,30.720999,0
56.00075,-42.78314,2
28.572283,-80.94512,0
-0.20399296,-1.4028124,0
9.936987,-95.4493,10
-85.18277,-44.473217,0
4.427488,67.06101,0
52.8464,21.085495,0
-18.584682,-68.68566,0
34.021633,-1.9123825,0
9.511444,43.025406,0
57.792656,12.477732,0
-61.732574,-28.302671,0
55.883007,-14.060945,0
6.6991053,36.041534,0
3.7690082,-48.89676,0
2.696793,-96.99711,10
-84.75665,9.773085,0
-28.86839,-78.66571,0
-35.015385,0.861594,0
-28.191008,70.79058,0
14.541997,-44.342556,0
-41.351868,-19.284618,0
-2.8669596,-23.016788,0
-7.957652,-39.252594,0
-61.238895,47.76247,0
-11.104597,48.131004,0
-43.507557,-37.10794,0
-7.91046,-80.7777,0
20.04723,-13.082341,0
30.487864,58.23354,0
-60.775826,47.456764,0
35.991436,-7.3803453,0
5.9560547,-23.666977,0
52.532272,-13.779898,0
43.713676,44.73328,0
-39.990685,-81.31788,0
88.37271,25.56281,4
31.307566,-0.815199,0
-61.145256,-28.03167,0
-54.223255,42.943226,0
3.3234465,-49.34706,0
-38.10944,43.83107,0
-32.22842,43.99963,0
10.024485,-95.25821,10
-49.936207,-38.543564,0
-40.96116,1.603793,0
1.7573416,59.873837,0
88.08006,23.866425,4
-85.10519,-44.420536,0
48.682545,26.401617,0
-77.546745,-57.545948,0
-29.413517,27.41553,0
35.445686,-24.344032,0
100.82775,-12.770919,4
10.397777,35.21718,0
-39.47351,90.9452,0
39.8392,-41.31898,0
23.372086,48.10125,0
-42.290558,27.83683,0
-0.49716854,39.599613,0
-33.635002,-0.22890377,0
-37.697735,27.270992,0
25.642765,-16.097647,0
88.69236,22.282515,4
-31.245998,-59.678318,0
64.00787,-55.20339,2
35.964977,-49.31539,0
-42.296978,29.822023,0
71.238914,-1.0948026,0
-29.182348,-76.44311,0
15.528961,67.711296,0
-1.3761892,58.052032,0
91.07371,-16.95146,4
-10.799641,-24.260052,0
106.45232,1.0584302,4
-19.291515,-51.222668,0
34.047115,-1.8748207,0
-5.7642303,-19.763039,0
-29.30082,76.548325,0
-3.1177247,38.084282,0
9.674342,-95.90359,10
7.245703,-100.4236,10
-1.7076865,11.736462,4
-72.934456,-2.10717,0
107.362724,1.5414001,4
-21.288872,76.74321,0
37.180656,62.24712,0
-14.548871,7.710673,0
-41.693985,-37.895084,0
-60.243332,39.41764,0
-38.142338,-76.97093,0
6.0229006,62.83237,0
-6.978351,-80.96492,0
-14.04776,-36.028793,0
5.938198,62.890038,0
37.53043,64.09313,0
42.972282,72.47321,0
-7.304394,-56.935135,0
29.675686,49.20885,0
-25.98989,80.75282,0
56.098373,-14.442356,0
-45.698856,26.447912,0
-3.6110492,-81.53361,0
-6.829549,28.44147,0
13.35159,-69.50291,0
-79.69,-27.832708,10
-61.56752,39.84582,0
29.4033,25.85902,0
87.210815,-27.972765,2
-0.5901349,-39.599037,0
-18.71335,55.781754,0
-55.926678,-42.23133,0
-3.639602,33.439957,0
-12.965615,49.75502,0
54.67352,-8.496715,0
37.038254,-12.677761,0
67.8367,-24.75067,0
5.9267893,35.89274,0
106.382614,1.1228453,4
90.81633,-16.91288,4
8.938442,8.485771,0
