UMAP1,UMAP2,Label
-4.5585647,-2.3407035,0
13.192957,17.849394,0
20.484947,7.0938635,2
-0.8307524,10.0883045,0
1.9989543,-6.145517,0
9.723215,5.605527,0
-8.916424,13.769884,0
18.171247,4.0469284,0
1.4307325,19.490797,0
3.5854464,16.892786,0
8.385537,-13.851065,10
7.126338,5.663777,0
6.276462,14.052534,0
11.808231,-7.649212,0
6.5387106,17.071424,0
-11.124079,-5.1059523,0
5.9319735,20.251965,0
14.324302,16.825094,4
6.5187335,-2.7719119,0
9.911032,3.7732308,0
14.376648,7.1280828,0
6.0005794,13.207738,0
4.9959354,9.516218,0
3.470509,14.318278,0
7.012173,2.915811,0
12.892222,-2.4427981,0
15.658085,9.686966,2
6.503704,4.9524717,0
-1.0733361,-8.725312,0
9.777327,8.985926,0
3.7866204,3.6149378,0
6.283694,3.3275242,0
20.559063,10.422749,0
-5.730196,-16.446953,0
5.8448415,14.0324,0
9.291704,9.18128,0
8.474389,-13.946687,10
0.8433142,8.124748,0
17.720121,9.553607,0
9.530427,4.509614,0
-9.641629,8.191137,4
0.16020784,7.8004007,0
0.4440383,-7.4719577,0
-6.672645,0.26399088,2
10.609046,16.438972,0
-13.383175,4.353497,0
9.48175,3.03086,0
6.9160314,3.3605216,0
22.210241,-1.9087458,0
5.3748145,5.182034,4
10.634072,16.367542,0
-1.8483714,-11.614325,0
-6.6940103,0.29020488,2
-2.2372267,12.576393,0
10.662703,6.2496424,0
17.575317,-2.0967457,4
4.1749015,3.6181445,0
10.429552,16.611036,0
9.465294,-3.1518383,0
1.0726056,-0.8903778,0
4.0590897,5.2096562,0
17.4741,15.220543,0
3.2642944,-6.5547304,0
9.883795,3.7562275,0
17.438019,9.564168,0
10.6107025,6.2027354,0
4.5872273,-13.807448,4
11.030218,6.1860504,0
9.7800045,8.998717,0
17.223732,-8.792113,0
-1.15924,-8.77422,0
6.7193675,-2.802041,0
7.0921226,21.629503,0
10.5764,-5.215931,2
-6.6345167,8.505006,0
22.710241,0.64765984,0
8.851972,-8.400502,10
10.891604,5.9309793,0
6.5011697,5.2698393,0
20.556116,10.420616,0
6.8462133,18.743929,0
9.20456,13.2147875,4
11.925417,-13.839112,0
-2.6303222,-9.648138,0
7.142073,-1.6987314,0
-9.396006,8.391628,4
9.06211,5.059061,0
-3.3752546,2.475407,0
17.49208,15.239516,0
-2.0539823,4.583745,0
6.81933,18.71558,0
6.427604,6.6894574,0
8.406946,5.5021787,0
3.8214777,-12.641029,4
6.714115,2.9862707,0
23.48897,0.8385421,0
7.5923185,-7.6479673,0
-4.999262,-5.469867,0
-2.9474006,-2.9303026,0
10.607361,-5.178307,0
-3.7083504,-4.1554475,0
10.297634,-3.3022194,4
17.450943,9.559452,0
5.5188937,2.9273705,0
13.783308,0.1472037,0
2.7804868,10.238738,0
2.4939675,19.885555,0
17.633373,9.421592,0
14.979542,10.09249,2
-6.6695995,0.2745951,2
9.108379,5.147067,0
6.770412,5.89355,0
2.0083625,-6.142204,0
6.93831,-5.638261,0
17.471153,15.216585,0
-1.9264574,3.41163,10
-6.4980574,0.046856616,2
10.794924,3.585417,0
5.8975763,-2.114349,0
-2.8672132,-3.0144222,0
17.462265,15.206965,0
11.659768,10.258218,0
-1.9132004,-0.15125208,0
-9.270582,4.4331775,2
10.351037,16.69333,0
0.9016812,0.07660083,0
1.3949419,0.8486527,0
14.2746315,7.1064615,0
17.824009,9.837736,0
-2.7045772,-9.227225,0
10.995423,23.16344,2
-9.124546,7.9126215,4
-0.15766524,9.365536,0
-10.667905,-5.2498636,0
3.8577135,16.688751,0
6.256222,13.060041,0
8.674896,5.117441,0
2.030851,-6.1974564,0
5.510969,2.9259703,0
5.5180144,2.915049,0
20.491362,7.089364,2
10.909033,17.336641,0
13.318845,-2.9650302,0
10.752272,-4.043758,0
6.277799,14.053096,0
5.437799,13.716437,0
1.9998466,8.645972,0
13.696033,-4.6333947,10
8.001757,10.220786,4
10.282961,2.0420005,0
-10.719855,-5.222574,9
17.233774,-8.798465,0
-5.7685633,-5.519727,0
-2.9203322,-3.0055234,0
5.409348,2.9954941,0
4.8336854,-13.668693,4
-4.4403667,-2.370374,0
1.4835405,-0.3103486,0
11.827012,-7.667371,0
11.678105,10.24049,0
-1.2040851,-8.950506,0
6.152046,2.577283,0
-3.410512,2.5512779,0
0.8508534,8.129357,0
6.5474877,3.3634934,0
-5.5289974,-6.8582697,0
14.962028,10.036805,2
3.5125177,14.408758,0
-8.095781,-2.4902105,0
-0.1665181,5.642048,0
11.870052,-13.889573,0
0.84433633,0.068830475,0
17.628937,-2.150814,4
-0.84061116,-5.3508725,0
11.995515,-7.828267,0
6.2117953,8.672147,0
-3.562093,-2.5643814,0
16.397406,6.176519,0
13.713314,8.32652,0
-2.563416,-10.121992,0
-4.2012086,-5.5221453,0
19.025208,3.3797352,0
-13.513729,4.2234793,0
6.9524107,-5.6312904,0
-5.026709,-5.4117336,0
-4.204916,-6.130549,0
11.12805,2.8983665,0
6.907498,4.6268983,0
8.042814,-10.547562,10
7.1492276,-1.4312453,0
-4.498827,-9.512942,0
19.704275,3.3021438,0
-2.2067845,10.851752,0
2.660129,-6.984572,0
6.613121,3.4806466,0
-6.3751707,-6.0422444,0
1.4775944,22.99879,2
-0.974575,-8.664858,0
6.601806,6.822789,0
19.234701,13.540179,0
8.86782,5.5628295,0
4.2229815,3.624979,0
-5.3794265,-6.269002,0
4.835581,-13.651503,4
10.436812,-5.587827,2
-4.148047,-6.0308247,0
14.385014,-0.65697074,0
-0.9315435,10.136996,0
6.1712008,8.625484,0
6.7692313,3.1685894,0
8.676202,4.7557306,0
-2.6839292,-9.269897,0
5.94843,13.520153,0
10.040243,3.5788155,0
1.5146457,7.992458,0
6.4444327,-1.7092818,0
1.3860538,-1.3868272,0
-3.974879,17.458002,2
8.37909,24.969908,10
-13.498431,4.238831,0
9.579505,4.939825,0
-5.7866035,3.601284,0
-2.822283,1.6524136,0
5.524822,2.930154,0
6.6515155,-2.8257465,0
8.7401085,2.072336,0
14.174545,16.67835,4
9.672682,3.2264907,0
15.2591505,10.387803,2
3.815996,-12.635597,4
5.1484475,14.415816,0
-1.9261596,3.4119449,10
-10.934587,-5.0726175,0
19.69109,3.41082,0
15.136959,4.14476,0
19.374659,-5.23,0
0.46846133,-1.8634834,0
-2.2820597,10.32103,0
1.7763969,14.276213,4
15.043191,-12.183264,10
12.7687435,4.9077563,6
4.840856,-13.717345,4
2.7912967,-17.530523,5
-9.572421,8.692379,4
22.214447,-1.9130322,0
14.300019,-5.6324167,0
-3.3556435,2.470695,0
18.943192,0.10480723,0
8.168645,-13.618187,10
15.182592,-12.414554,10
6.9780164,-1.8322282,0
-1.8025777,6.81851,0
8.338461,4.5473943,0
11.073983,23.227783,2
5.33638,5.089483,4
-4.975866,-6.1827707,0
6.011097,1.866504,0
20.112474,7.369297,2
10.671294,6.2926936,0
-6.3897967,-6.062065,0
14.364336,16.865711,4
10.706308,17.233887,0
6.735407,3.04623,0
5.818958,13.275761,0
9.95995,2.554975,0
10.428943,4.0260463,0
12.036202,5.0343432,0
-4.1385717,-6.03277,0
8.929682,12.9343405,4
-1.8025274,6.818704,0
13.292948,-2.9208887,0
3.7480464,16.784134,0
-0.85013616,-5.340218,0
1.9775953,8.662481,0
-9.279076,4.416872,2
14.070148,16.573204,4
4.7812963,-13.157442,4
-8.204188,-2.8625479,0
5.1549296,14.16178,0
17.885021,9.440605,0
12.851474,4.744811,0
7.5946646,-8.752821,10
-4.1629825,-5.0707607,0
11.314398,2.7601597,0
6.5336065,15.196041,0
8.928511,5.3108687,0
-6.605664,8.490212,0
-2.5628598,-10.115301,0
6.5153112,6.0096273,0
4.3449335,-13.845382,4
-5.5534964,3.1395366,0
6.704633,-2.8113298,0
3.9979641,3.8045573,0
9.199893,13.225273,4
6.448512,6.5916004,0
7.111437,-1.7621604,0
-10.742141,-5.19868,2
13.192222,17.847174,0
5.817173,13.362508,0
-1.602128,18.225832,2
-12.857629,9.797537,0
10.18824,18.63962,0
6.79452,18.68898,0
-1.719581,18.183304,2
5.2527957,3.8850875,0
5.0685587,9.448103,0
19.12706,-4.9757023,0
6.8666983,18.764166,0
5.1081824,14.114898,0
14.308982,16.809584,4
6.1690383,8.622743,0
10.140723,-7.00312,10
-4.455318,-2.7778776,0
-9.414289,4.263068,2
9.7512665,3.2984245,0
-1.989884,4.534328,0
-9.289334,4.408217,2
2.2256615,-6.518687,0
-2.006545,4.5492673,0
10.830805,2.9236803,0
13.721252,-4.6342106,10
20.282684,3.5874045,0
-2.5475197,9.63141,0
4.0202613,14.731767,0
11.059517,-3.9620912,0
17.47085,15.216106,0
17.039064,8.00963,2
-6.543882,6.279738,4
-6.624364,8.509791,0
8.9104185,2.3061593,3
-1.1368144,3.8836935,10
6.267113,-1.9062054,0
0.37991503,-1.7623804,0
10.166978,-6.0616274,2
22.819513,0.579099,0
1.1259141,-0.93504256,0
19.20401,-5.0450206,0
5.8354006,7.2655044,0
11.829388,-6.6070924,10
-5.1030474,-5.721113,0
1.9296229,-7.0483937,0
5.9803553,14.386877,0
-2.9183369,13.069093,0
13.3041,-2.9344275,0
-9.418627,-9.352636,0
3.839006,5.3751326,0
5.88178,14.116621,0
-6.6758337,8.561183,0
-7.3705573,2.4866035,0
5.380404,13.476714,0
6.2514014,6.59075,0
11.015178,5.957655,0
18.884531,5.9198337,0
8.320583,5.162405,0
-3.439749,17.063194,2
-0.889316,-5.2835417,0
9.200164,13.218671,4
9.152409,13.2896595,4
6.71669,3.602152,0
6.1692023,8.621667,0
-4.1960874,-5.968491,0
17.595816,-2.117391,4
10.246091,16.582544,0
17.595541,-2.1170278,4
3.8226492,3.5334663,0
0.7919237,16.817436,0
10.125407,3.3506246,0
6.233361,4.1770997,0
13.033117,4.6076164,0
-0.8041558,3.635987,10
9.157262,5.1723843,0
17.458614,15.20387,0
-2.961589,-2.9704585,0
7.3684163,-1.385485,0
1.9709288,-7.0784044,0
0.9348624,17.256653,0
2.8043387,-6.29708,0
4.018,17.809778,0
6.2256722,-2.5590577,0
13.121119,-2.691375,0
2.008367,-6.346041,0
8.8951435,12.799884,4
22.822067,0.5758527,0
7.9286194,-9.521236,10
-1.560102,18.290766,2
-0.8618159,10.102764,0
-2.9824228,13.069594,0
-3.0447128,-3.059201,0
6.8386908,6.1441708,0
0.98000765,0.5732808,0
0.90883666,17.276625,0
8.345727,4.6464334,0
10.206085,2.1146138,0
11.257776,-4.3173976,0
12.948294,-2.4922276,0
2.8662903,-6.971528,0
4.7298417,-13.13504,4
-3.4295526,12.839174,0
20.558542,10.422447,0
7.610603,-10.1705675,10
-4.9148364,-6.2159834,0
8.871024,4.921654,0
1.5397494,23.079592,2
15.6308975,9.715135,2
-2.6343126,-2.8788478,0
6.494371,-1.1372725,0
17.586815,-2.10839,4
15.630505,9.715509,2
13.922602,8.303199,0
7.3270726,-1.4437344,0
14.30027,-5.6326394,0
-6.743211,0.83656025,2
22.209133,7.6404495,0
3.8321197,-12.638993,4
-1.6277515,18.24302,2
6.3418765,-2.5151834,0
14.988115,10.109916,2
-9.418948,-9.352741,0
4.0235486,5.235067,0
-1.9052693,3.4328265,10
3.0388107,-6.371151,0
-5.564531,3.1556995,0
10.397343,15.593309,0
8.638982,5.2464037,0
6.192421,5.2640963,0
6.6059995,17.050575,0
-0.5273862,-5.702297,0
-8.216179,-2.8658268,0
6.8848867,16.940067,0
8.76475,4.51552,0
19.967257,7.4734426,2
16.402391,6.1897464,0
0.7633301,8.079748,0
10.455293,16.18442,0
-3.9732919,17.456758,2
-2.2781951,10.391045,0
9.797025,3.8041205,0
10.742548,22.975979,2
8.561971,5.247551,0
0.13721457,7.7745867,0
2.2672045,-6.461379,0
-2.9648883,-2.9272387,0
12.02835,-7.8632894,0
14.975721,9.825276,2
6.5665994,2.997234,0
-7.86535,-2.647507,0
9.281031,9.168615,0
8.577363,-14.057469,10
1.2115065,14.102647,4
-11.98931,6.4713836,0
-10.938828,-5.0574207,0
10.877746,5.914845,0
6.2273974,6.628317,0
11.897658,-13.865633,0
-2.984073,-3.0547156,0
-4.0968137,-2.8080952,0
-6.194676,15.323106,0
6.6231933,4.967679,0
7.579402,-5.7950654,0
13.781056,0.123903394,0
8.902062,12.810722,4
9.216809,5.5615506,0
9.908025,16.733643,0
3.5123806,14.407207,0
3.7166593,16.797281,0
3.9838982,5.2764792,0
3.6098843,16.859331,0
2.6718323,10.177194,0
-4.356862,-5.9198856,0
-3.7044477,11.355599,0
9.87961,16.62573,0
-12.183796,-8.676483,0
11.305327,-4.1365075,0
2.7710254,10.233126,0
-0.98089266,-8.66913,0
-14.034887,6.755968,0
14.273488,8.0785675,0
9.144434,3.698451,0
-5.458812,-10.512976,0
-3.99767,-4.8486056,0
-3.776173,11.511065,0
-5.1725516,-5.5836434,0
5.037111,9.478201,0
10.82773,5.9622993,0
3.8253543,-12.643127,4
-1.1961088,-8.736534,0
5.005926,9.506113,0
1.833319,14.29331,4
17.660074,9.4280405,0
11.495426,-3.9873097,0
13.508277,-0.42786315,0
17.620134,9.442705,0
-2.985854,-2.9723008,0
-2.9143898,-2.9972544,0
10.005466,16.858303,0
6.452411,3.6244667,0
-5.68663,-5.4169154,0
4.0688534,17.820814,0
0.90026224,0.11138489,0
14.378649,-0.6657893,0
1.058948,-0.91325146,0
-0.18110098,9.524334,0
-8.642857,-2.0562606,0
9.627379,4.8948708,0
-0.82404953,3.6516354,10
10.394246,16.508286,0
-10.635703,-4.7998323,0
0.40208462,-1.8800747,0
16.076067,-1.6162611,6
-11.127469,-1.9877461,0
1.347875,14.167062,4
6.9955773,2.9281964,0
-6.23446,15.40342,0
15.816498,12.800447,7
6.781448,18.674618,0
1.2912835,-12.158365,6
8.660075,3.603052,0
-5.5334473,-6.2438884,0
-6.191642,15.333572,0
3.885574,16.673958,0
-4.835131,-5.630835,0
9.415991,2.9812975,0
-2.6539133,11.067675,0
12.089495,5.024324,0
-9.308876,8.359433,4
4.7873087,15.039371,0
19.01798,3.3806653,0
-5.826609,3.751258,0
-10.732487,-5.266984,0
1.5524774,23.067263,2
-1.235026,4.509034,0
6.9782963,6.896681,0
11.0456505,23.20157,2
10.216507,-6.007713,2
10.143404,15.907531,0
0.47481552,-0.058668114,0
12.621915,4.9321694,0
-1.7559716,-13.694785,0
17.042038,8.016779,2
8.765305,5.1015196,0
6.2833285,14.049431,0
-2.2653346,10.378241,0
1.7476984,-1.0149696,0
1.3354324,11.720987,0
5.864678,4.4660563,0
-4.694761,-2.1388597,0
-1.672617,18.14205,2
-13.280883,4.454752,0
-10.815985,-5.278972,0
8.038358,-10.543609,10
-1.7859772,-11.548725,0
5.243009,14.178945,0
9.875179,3.4422433,0
0.75718164,8.076847,0
6.5551987,4.478986,0
-5.5494347,3.1280699,0
9.276454,2.875168,0
-2.5002675,9.645822,0
4.2613993,3.6630886,0
10.657281,16.989208,0
4.9818745,9.530059,0
7.920169,-9.490958,10
0.94117063,17.28098,0
7.343015,-6.2071686,0
1.9447477,-7.032417,0
0.034021482,-0.7567322,0
10.289021,-3.2888634,0
13.78101,0.12397008,0
10.732236,-4.040138,0
19.45837,3.9902158,0
6.1834736,-1.9266416,0
11.931071,-13.834037,0
6.547038,17.06883,0
18.873304,5.9260225,0
4.006609,5.2496796,0
22.210186,7.640757,0
6.256265,-1.9346288,0
7.2710915,3.5920773,0
17.887316,9.56915,0
4.0044074,3.8262577,0
10.800588,5.816196,0
6.1699967,-5.998311,0
3.9740095,-12.74442,4
6.460694,4.7077513,0
-2.531685,9.699101,0
6.7676845,-2.4161303,0
5.004173,9.508018,0
14.300289,-5.6339235,0
18.932209,0.11581932,0
8.046611,-10.551238,10
-2.1716268,12.545743,0
2.7373345,-7.0132694,0
4.669502,15.138945,0
3.826912,-12.640508,4
-1.7631239,-11.526337,0
10.042175,3.7007308,0
-6.1952972,15.370929,0
-2.6443133,-2.8824713,0
5.5162644,2.9197795,0
14.596236,17.101002,4
10.910838,17.407343,0
-1.9388705,-0.18046258,0
-6.590333,8.47496,0
13.030983,4.608824,0
-4.446656,-2.3505073,0
9.853263,16.585516,0
2.017019,-7.0274696,0
-4.0286317,-2.8789682,0
6.138892,2.588448,0
3.819642,-12.692042,4
1.7773429,9.585797,0
14.989992,10.1091,2
3.98338,-3.9016614,0
-4.662225,-2.1699858,0
16.622644,6.3693013,0
7.5018625,-5.944846,0
6.322927,13.987256,0
4.199536,14.936747,0
9.144364,13.29837,4
11.502554,-3.9910064,0
1.2888374,14.152094,4
10.248057,18.578585,0
6.5810566,4.444606,0
11.242758,-4.347864,0
0.48201272,-0.98146296,0
9.943993,16.255426,0
7.963315,-10.469047,10
7.691182,-9.8889265,10
8.003815,10.225952,4
-5.3495474,-6.124648,0
1.2319156,14.120468,4
0.78561366,-0.05318157,0
11.888192,-7.7252574,0
-1.7498052,-13.702909,0
6.903446,16.924679,0
5.9803753,-2.6011817,0
6.523163,-5.670249,0
5.324644,14.773153,0
7.5950212,-7.6498218,0
-1.7962707,-6.64628,0
5.3070965,14.768012,0
11.77886,-7.6189303,0
2.4909368,19.882998,0
18.533792,4.267678,0
12.628743,4.9303665,0
0.9900832,-0.8451518,0
4.2088127,3.639673,0
-4.4029984,-2.8267467,0
22.82683,0.68116903,0
10.249072,15.19868,0
13.269948,14.412151,0
8.591782,-14.072107,10
5.841292,-2.581548,0
9.017192,5.4239697,0
10.733406,22.960861,2
19.655546,3.3468232,0
4.026597,17.797983,0
-3.228306,13.014851,0
10.167519,15.94563,0
11.861208,-13.90207,0
3.798736,3.5363057,0
6.779532,3.026476,0
-2.5644128,-10.124226,0
10.63518,16.934273,0
1.2966605,14.154278,4
9.16893,13.264529,4
6.783811,6.928744,0
1.1158484,0.8632012,0
-1.2355157,-8.693563,0
14.775953,6.6377764,0
4.0549874,-3.9687276,0
4.1714363,-2.0647683,10
3.1656523,-6.5558286,0
-1.9044344,-0.14229721,0
14.074899,8.242579,0
1.2592584,0.96601665,0
8.881199,5.07411,0
13.739429,-4.606697,10
7.08519,-2.6504502,0
-7.6597695,10.817155,11
15.663684,1.1517891,0
20.235888,2.3084455,0
2.289003,-6.3377233,0
-0.82888484,-5.3638597,0
5.995361,1.8539095,0
-9.801899,0.96170586,0
-9.127339,7.9334884,4
8.133017,4.3427343,0
13.706223,8.341078,0
7.8672905,-9.233454,10
0.49656627,-1.880213,0
13.386327,25.296638,0
5.9228086,20.262423,0
-6.2264266,15.400495,0
10.197658,4.1374717,0
9.490331,3.039237,0
6.8392158,18.73863,0
0.7931919,16.820902,0
9.588076,3.9607995,0
9.863725,11.744863,0
7.822321,-10.26139,10
1.7191261,-1.0050111,0
1.7952658,14.281642,4
-6.4221015,8.301505,0
-8.412998,-2.628064,0
18.918383,0.13591562,0
7.250166,-2.4648693,0
20.712856,2.124541,0
9.976734,16.829086,0
17.014679,9.515,0
9.757711,3.7364686,0
8.97007,3.788891,0
13.241681,14.286369,0
1.9491785,8.548178,0
1.2999222,-1.4467913,0
9.686342,5.6510696,0
14.367184,-0.66935253,0
-2.658337,-9.527023,0
-3.7453275,17.290627,2
-13.404075,4.3326206,0
19.395378,-5.2517247,0
6.821468,6.181602,0
10.728444,16.551874,0
4.7589235,-13.629191,4
-6.4514356,6.390672,4
3.1110525,-6.3863177,0
-0.9869941,-8.620909,0
0.080726035,-1.0103915,0
17.814314,9.8583355,0
3.920993,17.721636,0
9.153298,5.1982512,0
14.149824,8.208489,0
-9.498105,8.617182,4
7.0744686,6.943053,0
-3.4443657,12.819608,0
6.1870837,4.7438116,0
-9.782211,0.96540445,0
3.2770429,-6.6845512,0
11.250447,20.064754,0
-1.796762,-6.645734,0
3.0608737,-6.368267,0
-5.572997,-6.030495,0
8.470158,10.467473,2
2.7913055,-17.530546,5
6.6559253,3.5465975,0
5.8542023,7.2438345,0
7.6311684,-5.793989,0
8.303679,25.043745,10
13.92858,-1.144753,0
-4.8657584,-6.1881185,0
13.386333,25.296652,0
14.109907,16.613417,4
6.0938144,13.262648,0
14.078827,16.581835,4
-5.725286,-16.445786,0
9.176472,13.251004,4
-4.658993,-2.1743188,0
11.064251,-3.9693635,0
5.8067794,-2.5283344,0
-2.15349,10.747177,0
-5.085448,-5.7410803,0
0.14280598,7.7929993,0
2.5470254,19.937979,0
1.9753759,-7.0683465,0
22.215069,-1.9138223,0
7.3096156,-2.3556037,0
0.95588,-0.82900673,0
6.504933,17.093033,0
7.272569,-2.4400792,0
-6.8159943,13.16176,4
-6.8049045,13.145198,0
9.593825,11.606877,0
7.5643315,-8.712356,10
1.0227779,-0.8480456,0
15.265103,3.9970431,0
0.5162437,-1.896597,0
14.293576,16.795078,4
14.773693,6.6412244,0
1.5729773,-6.5438337,0
-7.371151,2.4863627,0
11.508046,-3.9835062,0
-5.27131,-5.591883,0
-1.6081502,18.22778,2
17.075472,7.976335,2
6.66093,4.498163,0
3.8111653,3.5677645,0
0.7518205,8.072927,0
-5.4552727,-10.51085,0
1.8321674,14.288956,4
-3.9279625,-2.4629455,0
17.44877,9.562355,0
-3.711047,-4.312549,0
5.363706,5.1471953,4
-4.759736,14.4906025,0
10.944592,2.9032352,0
17.586792,-2.1084838,4
7.289248,-1.5400074,0
-0.17612755,9.633743,0
1.0438559,0.80082124,0
17.057724,7.998498,2
3.860271,14.583372,0
4.2010417,3.6483774,0
-4.0462937,-4.9308,0
4.0131297,-12.778528,4
3.9429135,16.614017,0
-1.7734811,18.135307,2
1.659485,-1.0572381,0
11.072117,-4.615591,0
20.274176,3.540207,0
-5.558489,3.17835,0
6.0277567,13.459681,0
-5.725269,-16.44558,0
6.6523914,-2.4681616,0
-8.156012,-2.866652,0
17.492155,15.2394705,0
11.95367,-13.813383,0
-2.6967547,11.080464,0
-2.6515334,-9.52114,0
17.60601,-2.1271281,4
2.2167244,-6.4828815,0
12.991704,15.126115,0
8.424149,4.6829734,0
13.190497,17.845833,0
9.019831,3.3836994,0
-12.833775,9.77208,0
-4.570471,-2.5063713,0
9.850259,16.565516,0
6.8314824,4.4689965,0
5.9962015,1.8557371,0
9.8989,3.4291081,0
2.079315,8.951476,0
5.4066234,13.441251,0
6.57663,3.4992924,0
13.230649,14.31067,0
6.9619913,-5.6388993,0
10.9821615,-3.885838,0
17.496456,-2.0165148,4
-10.620481,-4.758343,0
5.072688,9.443636,0
4.0506415,-3.9633255,0
8.792279,5.468304,0
9.159035,2.9809556,0
0.6836934,8.052447,0
-6.7466516,0.901799,2
-1.0256004,-8.820551,0
13.029677,4.609962,0
9.985785,15.348132,0
19.682463,3.3447344,0
-0.18977079,9.455102,0
6.7597103,18.654718,0
13.386327,25.296627,0
-6.8125424,13.147095,0
13.982921,-1.0901427,0
4.467639,15.322955,0
5.547876,13.547773,0
5.125096,3.7800555,0
-2.3703313,10.981124,0
9.711092,2.933772,0
19.223152,-5.075225,0
9.733789,9.041889,0
8.741163,3.75296,0
10.393185,15.729396,0
-5.022063,-6.178671,0
-10.637137,-4.775445,0
17.879513,9.442951,0
1.2948447,14.144453,4
10.310116,2.0394807,0
6.252546,4.914963,0
-8.218439,-2.8761692,0
1.9565133,8.552842,0
15.137516,4.1465125,0
12.033546,-7.8704276,0
14.980386,9.832725,2
9.553433,3.1181107,0
-1.9278308,-0.17155588,0
1.868752,9.713731,0
-0.33570412,5.837625,0
9.853507,9.386057,0
15.106311,4.179554,0
3.856694,14.604021,0
13.151306,-2.731454,0
9.13077,2.969432,0
3.972128,5.2723584,0
-5.725275,-16.445505,0
-0.3407588,5.831927,0
-3.3967104,17.036247,2
-5.4578786,-6.1344295,0
5.7739787,4.71322,0
16.577961,6.3267074,0
-5.6308746,-6.4346337,0
-8.65066,-2.0456476,0
7.5921845,-8.749978,10
1.3423017,8.225334,0
-2.187534,10.822783,0
10.330296,16.993038,0
0.4903872,0.4111414,0
11.998962,-7.8320374,0
8.774059,4.827608,0
5.9833775,3.3959012,0
6.321558,14.0323715,0
1.9808334,9.850331,0
5.2796593,14.607679,0
17.947626,9.6295595,0
-12.184274,-8.676849,0
4.824438,-13.65781,4
1.7982632,9.598349,0
-7.3717184,2.4863768,0
-1.92649,-0.17033869,0
7.5599527,-5.753361,0
11.242415,20.058332,0
16.061323,0.32196438,0
3.2430964,-6.78317,0
23.285114,0.8900761,0
6.39751,-2.538629,0
-0.5755405,-5.658683,0
5.9970126,13.713747,0
8.749833,5.306071,0
-4.2812223,-5.84597,0
6.0134006,1.9496758,0
11.055155,23.212378,2
6.153169,8.608295,0
6.505124,6.7419286,0
-0.15652247,9.723781,0
13.283985,-2.906969,0
8.854615,5.087406,0
-9.788647,0.9667903,0
-0.18901053,9.612513,0
5.5099974,2.9322371,0
-2.6316242,-2.8750553,0
2.07127,9.004287,0
2.7850611,-6.9949117,0
11.744653,-6.6792407,10
13.717069,8.324337,0
10.627758,16.805452,0
10.659662,17.223293,0
7.3015614,20.329317,0
-3.9752016,17.45783,2
3.9428866,-12.756655,4
5.125914,3.8146498,0
0.6079967,-0.8015804,0
-5.070379,-10.083153,0
17.616598,-2.1384144,4
8.786227,4.8877177,0
2.8646739,-7.1697807,0
1.3641952,0.8276214,0
-6.432364,8.31117,0
-3.6027863,-2.5593863,0
-0.9007619,3.7079177,0
4.042546,5.225165,0
12.493944,-0.93806076,0
10.810184,-4.0391946,0
-5.472212,-5.3561616,0
-2.579571,-9.939043,0
10.141004,-7.0026307,10
-5.494894,-6.4196696,0
-9.654996,8.195097,4
9.933841,11.870581,0
6.774214,-6.338217,0
6.1941195,4.2747808,0
-8.580916,-2.4503286,0
7.5978494,-10.150597,10
8.924371,2.3344169,3
-5.592383,-5.3302083,0
10.297146,18.525946,0
6.872204,16.948273,0
5.336556,3.057437,0
-0.84338725,-5.3470087,0
0.85557014,8.129717,0
6.642817,4.9717607,0
17.529682,-2.0475705,4
-9.537204,8.66605,4
-8.988007,13.816585,0
-4.2730722,-5.9808683,0
-9.112614,7.905189,4
-2.6018102,-9.822692,0
0.84012145,8.122621,0
19.582348,3.7358756,0
19.582554,3.7491105,0
3.207207,-6.71333,0
14.46767,16.970005,4
-6.691107,8.573781,0
-6.598271,6.312824,4
10.176196,-6.0549703,2
7.78833,4.107791,0
5.648261,6.060597,10
-6.5413556,8.421265,0
9.872541,9.409984,0
11.303379,2.7613454,0
-4.679291,-9.717582,0
6.6693897,2.99329,0
7.299919,-1.5258461,0
-4.0961695,-5.0131345,0
10.860146,17.239784,0
-1.8996936,-0.14597118,0
0.7926003,16.818499,0
5.1310534,9.385357,0
-5.5343013,-6.869006,0
2.8686702,-7.1812105,0
9.327246,-3.0267713,4
5.7603817,13.34082,0
15.096292,-12.275372,10
5.768268,4.6661186,0
7.595711,-7.6475315,0
6.5825205,-1.732377,0
4.8543363,-13.729146,4
3.6491761,16.839897,0
3.9592686,3.8453286,0
15.13457,10.276207,2
2.4746854,19.865778,0
19.193161,-5.037725,0
12.486738,-0.9185864,0
-5.5449204,3.200804,0
1.0680699,-1.2419628,0
11.059578,6.179397,0
11.087489,5.7882447,0
-6.5691357,6.2826414,4
4.7011027,-13.125281,4
9.8887415,16.514362,0
7.094612,6.9208117,0
5.6785126,3.006421,0
8.808667,4.9068227,0
1.4001237,14.183393,4
13.748042,-4.603001,10
15.816528,12.800372,7
-11.128722,-5.1260552,0
-0.40825167,9.898144,0
3.5924695,16.86182,0
-5.0098524,-5.530095,0
16.628445,6.377553,0
10.812155,17.031048,0
6.943794,7.0018263,0
-2.2836745,10.311029,0
10.027668,15.354309,0
-8.973365,13.813385,0
-8.631725,-2.1457279,0
10.286175,2.0517488,0
11.941416,-13.825477,0
5.6658616,14.363269,0
-2.5178308,9.654058,0
-2.426801,11.010226,0
6.0421987,1.9989665,0
8.047978,4.355526,0
